,Image,whaleID,x,y,width,height
806,w_6625.jpg,whale_06339,1765.81210856,1462.24634656,401.903966597,371.974947808
807,w_3994.jpg,whale_78372,1323.78624,1286.46144,363.29472,353.34144
808,w_5109.jpg,whale_34656,1035.31034483,275.586206897,491.586206897,484.137931034
809,w_7039.jpg,whale_48497,1979.14122449,775.94122449,1011.67020408,987.115102041
810,w_1206.jpg,whale_76782,1492.17536534,714.020876827,478.864300626,440.384133612
811,w_584.jpg,whale_80405,1428.04175365,842.288100209,401.903966597,333.494780793
812,w_7366.jpg,whale_48966,1151.70961645,339.521332016,639.098977912,599.155291792
813,w_9372.jpg,whale_12820,1498.01327019,996.04048572,521.73549252,490.11515964
814,w_8118.jpg,whale_90957,1724.39248434,476.192066806,483.407098121,461.762004175
815,w_1764.jpg,whale_23847,499.034482759,1124.68965517,580.965517241,580.965517241
816,w_7513.jpg,whale_81960,1681.63245824,993.85918208,301.38206208,257.9890176
817,w_2111.jpg,whale_34488,2323.86206897,1363.03448276,901.24137931,826.75862069
818,w_3427.jpg,whale_08017,1321.15240084,1278.39665971,436.108559499,389.077244259
819,w_8840.jpg,whale_74232,1359.63256785,436.108559499,628.509394572,555.824634656
820,w_3051.jpg,whale_95370,1071.13877631,758.88798912,529.64057574,454.54228515
821,w_8617.jpg,whale_47858,2130.32992637,1690.94937906,639.098977912,619.127134852
822,w_5308.jpg,whale_83892,1541.4912279,478.25753481,434.7795771,367.58636973
823,w_7746.jpg,whale_51603,1445.1440501,812.35908142,303.565762004,273.636743215
824,w_7470.jpg,whale_65263,812.35908142,1150.12943633,282.187891441,252.258872651
825,w_4394.jpg,whale_26288,1304.05010438,1060.34237996,684.091858038,624.233820459
826,w_5307.jpg,whale_33152,1517.82881002,649.887265136,337.770354906,324.943632568
827,w_3134.jpg,whale_63816,726.034239,605.495736,476.54757,476.54757
828,w_9061.jpg,whale_06967,2395.24021566,1581.016644,699.59986497,636.35919921
829,w_8546.jpg,whale_49135,1676.02505219,701.194154489,342.045929019,359.14822547
830,w_2249.jpg,whale_50021,1124.47599165,957.728601253,572.926931106,560.100208768
831,w_4524.jpg,whale_36437,1586.23799582,927.799582463,384.801670146,342.045929019
832,w_5332.jpg,whale_11555,704.007467856,1149.87886416,502.191993737,474.031695023
833,w_8593.jpg,whale_36154,1376.7348643,765.32776618,376.250521921,371.974947808
834,w_9329.jpg,whale_22297,968.37269445,664.02699048,1332.00652257,1197.62010783
835,w_7502.jpg,whale_82064,1278.3483,648.1206,485.0964,437.382
836,w_8714.jpg,whale_66353,1118.42321135,1171.6814595,446.037828334,426.065985274
837,w_3809.jpg,whale_65586,1043.47098504,1090.90148436,584.97615828,521.73549252
838,w_6855.jpg,whale_91826,1209.9874739,696.918580376,397.628392484,384.801670146
839,w_7062.jpg,whale_74232,1115.92484342,731.123173278,431.832985386,406.17954071
840,w_6431.jpg,whale_90957,2115.31034483,886.344827586,878.896551724,737.379310345
841,w_1377.jpg,whale_90820,1552.03340292,953.45302714,581.478079332,551.549060543
842,w_1329.jpg,whale_09651,1312.60125261,645.611691023,598.580375783,521.620041754
843,w_143.jpg,whale_37154,1388.53667263,806.010733453,534.8980322,457.960644007
844,w_1807.jpg,whale_88746,1450.58277087,695.64732336,624.50157438,616.59649116
845,w_7663.jpg,whale_12609,1538.67223382,800.334029228,385.603340292,371.173277662
846,w_5576.jpg,whale_26654,1054.89655172,1125.51724138,344.275862069,308.965517241
847,w_6429.jpg,whale_33195,2666.48275862,1444.96551724,767.172413793,715.034482759
848,w_6839.jpg,whale_13789,1419.49060543,525.895615866,619.958246347,577.202505219
849,w_3635.jpg,whale_49530,1457.97077244,991.933194154,551.549060543,474.588726514
850,w_298.jpg,whale_33140,1392.82758621,1132.13793103,878.896551724,871.448275862
851,w_404.jpg,whale_68789,2994.20689655,1444.96551724,573.517241379,618.206896552
852,w_1553.jpg,whale_38302,1184.33402923,641.33611691,517.344467641,530.171189979
853,w_3830.jpg,whale_27221,2341.50912,1199.37024,763.91424,619.59168
854,w_886.jpg,whale_13789,2789.40074734,1358.08532806,775.57323882,722.314990661
855,w_7654.jpg,whale_06334,2338.75862069,1243.86206897,945.931034483,811.862068966
856,w_8684.jpg,whale_48415,1505.00208768,859.39039666,436.108559499,419.006263048
857,w_5981.jpg,whale_58747,1462.24634656,666.989561587,466.037578288,487.415448852
858,w_8662.jpg,whale_11708,1350.00472036,330.883509892,522.79594563,509.560605234
859,w_4217.jpg,whale_90244,1159.44885177,880.768267223,388.776617954,361.252609603
860,w_1279.jpg,whale_24730,1348.13793103,834.206896552,566.068965517,558.620689655
861,w_4768.jpg,whale_65057,962.004175365,838.012526096,632.784968685,551.549060543
862,w_8271.jpg,whale_64006,1599.06471816,1128.75156576,453.21085595,453.21085595
863,w_866.jpg,whale_09181,1291.22338205,833.736951983,363.423799582,376.250521921
864,w_1881.jpg,whale_56281,1415.56325221,535.01603233,746.793211793,757.939379134
865,w_5126.jpg,whale_48966,1071.5859,771.3828,530.8227,465.2154
866,w_6699.jpg,whale_24458,1470.79749478,1051.79123173,295.014613779,286.463465553
867,w_8916.jpg,whale_39293,1731.60751566,1077.44467641,376.250521921,359.14822547
868,w_4553.jpg,whale_06339,1567.78968019,922.033421258,339.521332016,299.577645896
869,w_4358.jpg,whale_73684,1244.19206681,927.799582463,350.597077244,316.392484342
870,w_2918.jpg,whale_61260,1571.5862069,1124.68965517,364.965517241,357.517241379
871,w_7576.jpg,whale_43961,1590.51356994,820.910229645,410.455114823,384.801670146
872,w_1455.jpg,whale_24458,1617.10549597,823.897544663,387.161023853,354.110692549
873,w_4223.jpg,whale_09454,1268.21203429,835.488767999,419.408704255,366.150456095
874,w_5734.jpg,whale_46974,1527.17241379,984.275862069,441.379310345,432.551724138
875,w_4053.jpg,whale_94176,1735.44827586,618.206896552,513.931034483,446.896551724
876,w_2048.jpg,whale_32087,2000.60928,1725.828672,865.93536,774.622144
877,w_5782.jpg,whale_81768,3016.55172414,1176.82758621,692.689655172,610.75862069
878,w_5094.jpg,whale_11555,1278.39665971,829.461377871,500.24217119,444.659707724
879,w_2932.jpg,whale_31594,1340.68965517,737.379310345,335.172413793,290.482758621
880,w_8276.jpg,whale_08017,1215.58622783,699.314084737,516.272143094,455.258162547
881,w_6478.jpg,whale_27221,1981.24137931,1266.20689655,819.310344828,841.655172414
882,w_4688.jpg,whale_47858,2011.03448276,1407.72413793,715.034482759,655.448275862
883,w_7867.jpg,whale_49237,1641.82045929,1017.58663883,453.21085595,410.455114823
884,w_402.jpg,whale_85464,1684.57620042,1051.79123173,324.943632568,312.11691023
885,w_7464.jpg,whale_86081,1090.27139875,838.012526096,585.753653445,495.966597077
886,w_1313.jpg,whale_49877,1263.97137746,974.540250447,736.400715564,637.481216458
887,w_6442.jpg,whale_66205,1560.58455115,1000.48434238,277.912317328,299.290187891
888,w_5157.jpg,whale_21213,1218.53862213,1009.03549061,376.250521921,346.321503132
889,w_6852.jpg,whale_98645,1891.86206897,1698.20689655,789.517241379,774.620689655
890,w_516.jpg,whale_43971,1590.51356994,1188.60960334,666.989561587,590.029227557
891,w_3985.jpg,whale_44127,1265.56993737,1013.31106472,337.770354906,299.290187891
892,w_258.jpg,whale_12609,1258.75862069,700.137931034,364.965517241,372.413793103
893,w_9298.jpg,whale_80124,1929.10344828,1601.37931034,670.344827586,633.103448276
894,w_175.jpg,whale_26397,1627.70520937,878.761094629,709.000428621,682.371304541
895,w_6803.jpg,whale_73666,1658.92275574,722.572025052,282.187891441,252.258872651
896,w_1359.jpg,whale_52505,359.493175075,515.939279043,689.028585561,689.028585561
897,w_2203.jpg,whale_36851,1587.76152325,1041.86447962,346.178613036,329.535410486
898,w_1337.jpg,whale_10021,962.206896552,794.482758621,432.551724138,401.655172414
899,w_7228.jpg,whale_51538,1595.75026047,948.063390046,999.690604355,980.917071879
900,w_3763.jpg,whale_69619,996.208768267,1333.97912317,410.455114823,389.077244259
901,w_6446.jpg,whale_74935,1303.96344061,1316.74739591,381.387999786,345.166793102
902,w_8613.jpg,whale_83791,1034.68893528,897.870563674,521.620041754,487.415448852
903,w_2654.jpg,whale_40169,1120.20041754,611.407098121,265.08559499,247.983298539
904,w_9410.jpg,whale_75932,893.594989562,675.540709812,538.722338205,457.486430063
905,w_992.jpg,whale_73666,1533.361887,742.853565,305.551089,263.502774
906,w_9183.jpg,whale_00442,1590.51356994,1137.30271399,624.233820459,560.100208768
907,w_9036.jpg,whale_03728,2418.95546532,1988.12842983,588.92869989,482.21007642
908,w_4367.jpg,whale_68116,2666.48275862,1065.10344828,737.379310345,685.24137931
909,w_3164.jpg,whale_29858,1252.74321503,1073.1691023,495.966597077,474.588726514
910,w_3168.jpg,whale_62939,1085.99582463,983.382045929,448.935281837,419.006263048
911,w_3358.jpg,whale_13789,1429.664768,1095.16448,215.402176,205.752576
912,w_8750.jpg,whale_78395,1175.782881,1038.96450939,478.864300626,423.281837161
913,w_413.jpg,whale_54920,2646.58037578,773.878914405,414.730688935,431.832985386
914,w_7202.jpg,whale_87604,1788.17896835,1628.60394231,905.822941975,835.422195189
915,w_243.jpg,whale_35004,1109.79310345,610.75862069,469.24137931,461.793103448
916,w_8895.jpg,whale_64714,1522.10438413,731.123173278,359.14822547,329.219206681
917,w_3793.jpg,whale_99326,1914.20689655,2197.24137931,752.275862069,737.379310345
918,w_9435.jpg,whale_89211,1227.08977035,829.461377871,307.841336117,299.290187891
919,w_6763.jpg,whale_16738,2489.18580376,945.169102296,743.14822547,663.782881002
920,w_9001.jpg,whale_87291,1213.794693,434.499255,532.61199,518.595885
921,w_5318.jpg,whale_90271,1009.03549061,188.12526096,594.30480167,542.997912317
922,w_4763.jpg,whale_64634,1224.29366726,862.687942755,790.366797853,749.040429338
923,w_3106.jpg,whale_87604,2085.51724138,506.482758621,685.24137931,662.896551724
924,w_1583.jpg,whale_38288,2621.79310345,945.931034483,945.931034483,856.551724138
925,w_8175.jpg,whale_89541,1544.574771,835.359858,706.411692,647.544051
926,w_4476.jpg,whale_99243,1218.53862213,380.526096033,504.517745303,530.171189979
927,w_9263.jpg,whale_03227,1034.68893528,1017.58663883,607.131524008,555.824634656
928,w_927.jpg,whale_13288,1713.10344828,841.655172414,387.310344828,394.75862069
929,w_1266.jpg,whale_92153,1385.17241379,792.034482759,390.689655172,376.482758621
930,w_5360.jpg,whale_75215,1177.35282,927.866151,260.699553,227.060901
931,w_5065.jpg,whale_52505,1192.88517745,448.935281837,534.446764092,508.793319415
932,w_8184.jpg,whale_06069,1324.9532798,895.57027246,723.817069523,668.610682864
933,w_1818.jpg,whale_60921,1697.37058628,1317.29177628,288.01002994,276.206340188
934,w_5725.jpg,whale_40190,1556.68965517,685.24137931,335.172413793,320.275862069
935,w_8280.jpg,whale_05784,1125.08049237,1238.2542697,462.681030884,412.751423235
936,w_2537.jpg,whale_77693,1189.71502461,1043.47098504,541.49820057,549.40328379
937,w_5105.jpg,whale_14892,1668.4137931,1027.86206897,394.75862069,402.206896552
938,w_2783.jpg,whale_13288,1402.38830898,1227.08977035,252.258872651,218.054279749
939,w_4793.jpg,whale_25878,1984.0522449,1242.48816327,1404.55183673,1419.28489796
940,w_9401.jpg,whale_85464,843.034482759,1178.48275862,503.172413793,454.620689655
941,w_6258.jpg,whale_41881,1428.04175365,991.933194154,359.14822547,342.045929019
942,w_3364.jpg,whale_90957,1182.959262,1093.25619,313.960752,288.731763
943,w_8661.jpg,whale_75215,1304.3387313,980.23031928,596.83378311,545.45074218
944,w_3710.jpg,whale_26686,1024.53444676,1067.82463466,360.751565762,317.461377871
945,w_4131.jpg,whale_74062,1265.56993737,1026.13778706,542.997912317,513.068893528
946,w_2646.jpg,whale_72820,970.555323591,1098.82254697,538.722338205,508.793319415
947,w_3917.jpg,whale_55333,1470.73974305,1055.24986379,309.256671492,280.927816089
948,w_9035.jpg,whale_75932,1278.39665971,799.532359081,444.659707724,466.037578288
949,w_4293.jpg,whale_52749,1500.72651357,1154.40501044,299.290187891,312.11691023
950,w_936.jpg,whale_86206,2792.56295583,1093.55826674,877.66264326,835.422195189
951,w_5178.jpg,whale_99326,1286.94780793,363.423799582,453.21085595,461.762004175
952,w_3176.jpg,whale_84963,1560.58455115,1107.3736952,380.526096033,376.250521921
953,w_7574.jpg,whale_57251,1145.1456,739.5732,341.9532,304.1793
954,w_97.jpg,whale_05784,1178.64489796,726.831020408,648.254693878,500.924081633
955,w_1397.jpg,whale_29569,1376.7348643,838.012526096,508.793319415,414.730688935
956,w_5384.jpg,whale_52505,1479.34864301,910.697286013,277.912317328,239.432150313
957,w_3468.jpg,whale_08923,1526.89655172,499.034482759,491.586206897,499.034482759
958,w_5137.jpg,whale_58747,1428.04175365,897.870563674,333.494780793,303.565762004
959,w_609.jpg,whale_72820,1063.23369309,620.54903277,549.40328379,470.35245159
960,w_8088.jpg,whale_30331,1125.00680272,619.972789116,665.25170068,560.761904762
961,w_4381.jpg,whale_32087,1492.17536534,641.33611691,457.486430063,414.730688935
962,w_2340.jpg,whale_11555,987.657620042,756.776617954,495.966597077,466.037578288
963,w_3459.jpg,whale_62655,1037.24137931,1001.93103448,361.931034483,348.689655172
964,w_6642.jpg,whale_41125,1372.45929019,1137.30271399,487.415448852,453.21085595
965,w_9099.jpg,whale_12074,1011.962781,484.957233,347.599404,384.041277
966,w_8604.jpg,whale_46747,1461.27318387,732.300912191,625.784415872,579.183448732
967,w_2705.jpg,whale_94546,1795.03448276,990.620689655,484.137931034,454.344827586
968,w_3192.jpg,whale_81960,1363.90814196,726.847599165,316.392484342,320.668058455
969,w_4140.jpg,whale_33723,1051.85040115,1231.59698868,512.610638533,456.023749864
970,w_9153.jpg,whale_37154,1475.07306889,919.248434238,286.463465553,273.636743215
971,w_1035.jpg,whale_63541,1112.27586207,657.655172414,445.793103448,375.172413793
972,w_4392.jpg,whale_48415,1991.91872955,1138.23927403,1462.50511372,1522.0641455
973,w_3327.jpg,whale_05661,1071.63120567,329.787234043,233.333333333,209.219858156
974,w_4013.jpg,whale_48386,1713.10344828,1057.65517241,580.965517241,536.275862069
975,w_8542.jpg,whale_33195,1111.64926931,790.981210856,675.540709812,619.958246347
976,w_7310.jpg,whale_61461,1355.06358349,1192.17266491,524.083824972,495.754969568
977,w_9181.jpg,whale_77693,1304.05010438,658.438413361,410.455114823,380.526096033
978,w_16.jpg,whale_34798,1030.41336117,761.052192067,453.21085595,461.762004175
979,w_2940.jpg,whale_66353,1434.64405979,885.418375649,462.681030884,462.681030884
980,w_5554.jpg,whale_32198,2251.52580272,1844.6906948,663.196956742,618.612287381
981,w_3429.jpg,whale_58362,1333.97912317,735.39874739,337.770354906,346.321503132
982,w_8838.jpg,whale_07863,722.482758621,476.689655172,618.206896552,610.75862069
983,w_1995.jpg,whale_26686,1321.15240084,696.918580376,453.21085595,431.832985386
984,w_2563.jpg,whale_30074,2130.20689655,1169.37931034,506.482758621,513.931034483
985,w_7288.jpg,whale_33140,1038.96450939,1513.55323591,431.832985386,401.903966597
986,w_1932.jpg,whale_89211,1735.88308977,778.154488518,329.219206681,312.11691023
987,w_2828.jpg,whale_49832,758.9376,888.33024,432.96768,403.10784
988,w_2131.jpg,whale_87155,1406.66388309,863.665970772,329.219206681,316.392484342
989,w_6087.jpg,whale_63948,1231.36534447,957.728601253,414.730688935,380.526096033
990,w_4403.jpg,whale_11076,1175.782881,684.091858038,542.997912317,466.037578288
991,w_2652.jpg,whale_37301,1308.29127291,569.16599184,703.55240658,648.21682404
992,w_7544.jpg,whale_70138,1275.79390756,1153.67106916,366.368515206,363.770156942
993,w_2372.jpg,whale_68116,1347.81668901,841.89136293,462.44736837,450.58974354
994,w_2070.jpg,whale_90377,1333.97912317,940.626304802,371.974947808,342.045929019
995,w_2036.jpg,whale_95370,1500.72651357,829.461377871,564.375782881,572.926931106
996,w_5800.jpg,whale_48966,2726.06896552,1564.13793103,715.034482759,722.482758621
997,w_269.jpg,whale_43326,722.482758621,759.724137931,513.931034483,499.034482759
998,w_7437.jpg,whale_20248,1295.49895616,354.872651357,410.455114823,406.17954071
999,w_6199.jpg,whale_78280,1351.08141962,1081.72025052,329.219206681,320.668058455
1000,w_4517.jpg,whale_88147,2457.93103448,715.034482759,923.586206897,864.0
1001,w_9466.jpg,whale_48415,1454.53531248,766.79307234,521.73549252,482.21007642
1002,w_6490.jpg,whale_94546,1962.48851775,1147.18997912,670.997912317,598.847599165
1003,w_1157.jpg,whale_52749,1088.11449016,758.382826476,615.499105546,571.534883721
1004,w_5885.jpg,whale_79199,1464.08214598,450.804954553,450.804954553,529.385634705
1005,w_2492.jpg,whale_72327,1453.69519833,803.807933194,230.881002088,226.605427975
1006,w_993.jpg,whale_05784,1457.97077244,679.816283925,401.903966597,346.321503132
1007,w_2870.jpg,whale_38894,1325.79310345,849.103448276,499.034482759,536.275862069
1008,w_3100.jpg,whale_09913,1410.9394572,748.225469729,607.131524008,483.139874739
1009,w_5410.jpg,whale_95831,2346.69155952,1284.85523684,748.94411474,672.385383011
1010,w_1949.jpg,whale_11625,1117.24137931,655.448275862,588.413793103,528.827586207
1011,w_1067.jpg,whale_04480,2040.4566326,958.648466868,619.127134852,549.225684143
1012,w_6210.jpg,whale_90820,1418.00085724,1168.35281899,662.399461481,599.155291792
1013,w_3916.jpg,whale_35430,748.225469729,932.075156576,414.730688935,354.872651357
1014,w_4955.jpg,whale_65057,3022.53872866,1586.36349424,750.941299046,722.781000332
1015,w_2955.jpg,whale_89456,1402.38830898,867.941544885,384.801670146,329.219206681
1016,w_6506.jpg,whale_36851,1034.388549,995.143455,442.908918,389.647719
1017,w_822.jpg,whale_25659,2363.61988278,1355.72177223,691.69478175,675.88461531
1018,w_1537.jpg,whale_10583,872.217118998,919.248434238,649.887265136,572.926931106
1019,w_2493.jpg,whale_39293,1872.70146138,1128.75156576,367.699373695,324.943632568
1020,w_8454.jpg,whale_79166,1078.47952523,815.516924939,549.225684143,529.253841083
1021,w_5241.jpg,whale_39293,1298.40587268,601.988177333,429.654306959,408.407665406
1022,w_5221.jpg,whale_79823,702.548264758,774.86940966,702.548264758,687.050876565
1023,w_8702.jpg,whale_37269,1295.49895616,944.901878914,371.974947808,367.699373695
1024,w_2056.jpg,whale_40885,2210.58344907,1243.74652655,919.903091332,835.422195189
1025,w_1466.jpg,whale_64496,1332.027,715.716,334.0008,312.1317
1026,w_3202.jpg,whale_05349,1449.41962422,525.895615866,384.801670146,342.045929019
1027,w_1589.jpg,whale_08439,662.896551724,886.344827586,454.344827586,454.344827586
1028,w_6449.jpg,whale_84178,1239.05314343,854.195727665,474.031695023,413.017714475
1029,w_6340.jpg,whale_86585,1517.82881002,919.248434238,286.463465553,277.912317328
1030,w_7653.jpg,whale_49237,1617.408,1057.536,568.1664,495.5904
1031,w_646.jpg,whale_99573,1426.86752121,1027.6608186,430.82703549,395.254161
1032,w_9133.jpg,whale_86158,1192.88517745,859.39039666,427.557411273,380.526096033
1033,w_4567.jpg,whale_73136,1258.75862069,811.862068966,379.862068966,335.172413793
1034,w_8636.jpg,whale_36300,1698.20689655,1765.24137931,722.482758621,662.896551724
1035,w_1530.jpg,whale_90271,2294.9296,1226.23232,751.1456,703.49376
1036,w_8785.jpg,whale_03623,1158.68058455,709.745302714,525.895615866,491.691022965
1037,w_7898.jpg,whale_28384,2359.31524008,1385.28601253,490.622129436,476.192066806
1038,w_3957.jpg,whale_17785,1599.06471816,649.887265136,312.11691023,303.565762004
1039,w_5622.jpg,whale_03728,2048.0,1496.45093946,555.824634656,491.691022965
1040,w_2897.jpg,whale_38288,1139.5862069,1668.4137931,931.034482759,789.517241379
1041,w_5452.jpg,whale_90377,1440.86847599,1124.47599165,354.872651357,312.11691023
1042,w_4581.jpg,whale_19906,1601.37931034,1780.13793103,841.655172414,826.75862069
1043,w_4191.jpg,whale_51195,1415.17241379,1109.79310345,521.379310345,476.689655172
1044,w_3184.jpg,whale_64937,2714.70892877,1158.74807957,627.444374963,559.133898656
1045,w_8626.jpg,whale_13789,1899.31034483,1750.34482759,685.24137931,692.689655172
1046,w_4514.jpg,whale_43045,1154.40501044,1021.86221294,333.494780793,329.219206681
1047,w_2396.jpg,whale_59173,1419.49060543,795.256784969,538.722338205,495.966597077
1048,w_6526.jpg,whale_33152,1213.794693,863.392068,412.073487,395.254161
1049,w_4554.jpg,whale_63541,1171.50730689,735.39874739,337.770354906,359.14822547
1050,w_4858.jpg,whale_31594,923.524008351,773.878914405,448.935281837,389.077244259
1051,w_3417.jpg,whale_04540,1129.698063,958.701582,353.205846,322.370415
1052,w_5668.jpg,whale_08181,932.075156576,1333.97912317,367.699373695,380.526096033
1053,w_8081.jpg,whale_38008,2003.5862069,1094.89655172,633.103448276,640.551724138
1054,w_5002.jpg,whale_71062,1005.65504,942.598976,554.902464,504.631296
1055,w_7945.jpg,whale_79199,1415.17241379,610.75862069,484.137931034,513.931034483
1056,w_8248.jpg,whale_82548,1506.57598121,811.955279594,985.610454998,933.983240689
1057,w_5739.jpg,whale_90271,1145.85386221,645.611691023,457.486430063,444.659707724
1058,w_1997.jpg,whale_65586,2182.34482759,1482.20689655,618.206896552,595.862068966
1059,w_4918.jpg,whale_79199,1600.58033032,790.847213359,507.55865932,450.900948512
1060,w_3073.jpg,whale_23847,1241.09806554,814.22357166,822.12865488,802.36594683
1061,w_7426.jpg,whale_22212,968.996756495,718.525010038,528.773686964,490.82342235
1062,w_9164.jpg,whale_69459,1505.00208768,838.012526096,376.250521921,389.077244259
1063,w_1828.jpg,whale_30331,1257.01878914,893.594989562,393.352818372,346.321503132
1064,w_3507.jpg,whale_28892,1749.1894272,1193.31864576,272.416192,250.752576
1065,w_6782.jpg,whale_06997,2287.43215031,790.981210856,431.832985386,346.321503132
1066,w_3629.jpg,whale_80947,1363.03448276,804.413793103,432.0,417.103448276
1067,w_4315.jpg,whale_49277,1248.46764092,423.281837161,436.108559499,419.006263048
1068,w_6198.jpg,whale_52342,1128.75156576,1214.26304802,359.14822547,363.423799582
1069,w_9151.jpg,whale_83892,1466.52192067,979.106471816,538.722338205,470.313152401
1070,w_1177.jpg,whale_70904,1385.93103448,922.482758621,322.206896552,304.551724138
1071,w_8997.jpg,whale_22101,3143.17241379,2025.93103448,580.965517241,536.275862069
1072,w_6034.jpg,whale_74439,962.004175365,679.816283925,444.659707724,406.17954071
1073,w_9430.jpg,whale_53079,666.989561587,1628.99373695,431.832985386,397.628392484
1074,w_8031.jpg,whale_09181,1160.533494,532.61199,476.54757,448.51536
1075,w_8406.jpg,whale_84963,1359.44827586,1076.96551724,529.655172414,441.379310345
1076,w_5528.jpg,whale_57338,2182.34482759,1221.51724138,968.275862069,878.896551724
1077,w_740.jpg,whale_97688,1180.05845511,1107.3736952,461.762004175,406.17954071
1078,w_4658.jpg,whale_60451,1390.47465274,663.367364041,573.659321929,580.74153578
1079,w_4426.jpg,whale_65263,760.275862069,459.034482759,351.448275862,358.620689655
1080,w_6789.jpg,whale_17601,1203.97635467,611.431129134,594.905963482,557.134156276
1081,w_9259.jpg,whale_24458,2018.48275862,1124.68965517,819.310344828,774.620689655
1082,w_4330.jpg,whale_41921,2137.65517241,834.206896552,1117.24137931,1124.68965517
1083,w_7683.jpg,whale_63948,913.605586775,797.92942721,604.348915283,597.266701432
1084,w_8571.jpg,whale_74439,534.446764092,1616.16701461,431.832985386,363.423799582
1085,w_177.jpg,whale_48490,972.717687,1020.372444,389.647719,386.844498
1086,w_3868.jpg,whale_69619,1355.35699374,1077.44467641,440.384133612,427.557411273
1087,w_8044.jpg,whale_11242,1392.82758621,975.724137931,402.206896552,379.862068966
1088,w_6835.jpg,whale_41776,1167.23173278,1278.39665971,337.770354906,307.841336117
1089,w_4153.jpg,whale_11076,1199.17241379,1072.55172414,424.551724138,409.655172414
1090,w_8627.jpg,whale_95091,981.446873929,644.074511016,687.01281175,637.940468054
1091,w_3260.jpg,whale_07647,1436.59290188,850.839248434,436.108559499,444.659707724
1092,w_676.jpg,whale_00195,1810.78043742,336.192691506,409.422782725,389.450939665
1093,w_3053.jpg,whale_69619,1265.56993737,1021.86221294,555.824634656,495.966597077
1094,w_266.jpg,whale_26288,1684.57620042,247.983298539,431.832985386,393.352818372
1095,w_8274.jpg,whale_09181,615.682672234,923.524008351,453.21085595,397.628392484
1096,w_1204.jpg,whale_37301,1505.10344828,1041.65517241,428.137931034,432.551724138
1097,w_616.jpg,whale_49530,1415.21503132,885.043841336,380.526096033,371.974947808
1098,w_4919.jpg,whale_96240,949.5782881,1114.7223382,488.551148225,409.419624217
1099,w_3899.jpg,whale_66852,1995.1639539,1538.17109295,1142.48215237,1070.03206466
1100,w_4983.jpg,whale_95091,1175.782881,748.225469729,397.628392484,384.801670146
1101,w_9359.jpg,whale_11555,1296.0,1281.10344828,461.793103448,446.896551724
1102,w_8028.jpg,whale_81136,974.830897704,547.27348643,594.30480167,521.620041754
1103,w_7873.jpg,whale_82387,1128.75156576,966.279749478,342.045929019,350.597077244
1104,w_1801.jpg,whale_26654,1693.12734864,846.563674322,376.250521921,367.699373695
1105,w_5290.jpg,whale_38681,1623.72413793,618.206896552,394.75862069,417.103448276
1106,w_1529.jpg,whale_81875,1797.31034483,558.827586207,362.482758621,377.586206897
1107,w_4215.jpg,whale_50021,1144.95790591,760.157620004,639.759984538,601.988177333
1108,w_1489.jpg,whale_41921,1564.86012526,671.265135699,461.762004175,440.384133612
1109,w_59.jpg,whale_09651,745.730725839,566.755351637,328.121519369,289.769653469
1110,w_9456.jpg,whale_79948,1094.89655172,595.862068966,491.586206897,499.034482759
1111,w_9294.jpg,whale_17528,1569.13569937,962.004175365,453.21085595,389.077244259
1112,w_4003.jpg,whale_35594,1464.49275137,521.997416331,333.498349323,347.998277554
1113,w_7606.jpg,whale_43045,1620.44258873,675.540709812,265.08559499,252.258872651
1114,w_1793.jpg,whale_20248,1425.65517241,604.689655172,423.724137931,392.827586207
1115,w_1275.jpg,whale_95370,1355.35699374,1081.72025052,555.824634656,495.966597077
1116,w_2150.jpg,whale_58972,1953.3312,1468.1088,266.25024,231.41376
1117,w_4056.jpg,whale_45062,2651.5862069,1147.03448276,759.724137931,715.034482759
1118,w_4183.jpg,whale_80405,991.509939136,717.664336899,306.895933542,290.37076789
1119,w_5957.jpg,whale_36231,1325.79310345,1050.20689655,461.793103448,439.448275862
1120,w_73.jpg,whale_88085,1766.66752342,1175.92065439,902.839554556,791.377881154
1121,w_9143.jpg,whale_79166,1150.12943633,833.736951983,324.943632568,273.636743215
1122,w_1961.jpg,whale_15434,1045.0944,1087.39584,577.29024,547.4304
1123,w_4899.jpg,whale_37154,1944.0,1318.34482759,834.206896552,744.827586207
1124,w_91.jpg,whale_33152,2018.48275862,945.931034483,752.275862069,752.275862069
1125,w_5535.jpg,whale_87155,1080.0,849.103448276,588.413793103,521.379310345
1126,w_1684.jpg,whale_69084,1500.72651357,654.162839248,436.108559499,397.628392484
1127,w_465.jpg,whale_07647,1299.77453027,483.139874739,397.628392484,414.730688935
1128,w_435.jpg,whale_34656,1039.51844343,462.44736837,841.89136293,743.07782268
1129,w_7175.jpg,whale_08017,1552.03340292,607.131524008,436.108559499,367.699373695
1130,w_6032.jpg,whale_17785,1256.66044672,947.328644452,294.831874039,280.331945807
1131,w_9065.jpg,whale_59173,1187.70068027,654.802721088,449.306122449,442.340136054
1132,w_5246.jpg,whale_24458,1600.69474598,926.327978,555.7967868,471.809716795
1133,w_3284.jpg,whale_76782,1231.44827586,1253.51724138,392.827586207,357.517241379
1134,w_21.jpg,whale_09454,1114.7223382,935.816283925,467.908141962,440.384133612
1135,w_5091.jpg,whale_64714,1247.433345,765.279333,423.286371,341.992962
1136,w_4531.jpg,whale_54574,1324.22418432,56.97257472,526.294912,478.729408
