Image,whaleID,bonnet_tip_x,bonnet_tip_y,blowhead_x,blowhead_y
w_1200.jpg,whale_28892,1729.46759721,953.555333998,1604.91326022,822.875373878
w_2744.jpg,whale_37014,2487.76869392,2077.73479561,2422.30109671,1636.68993021
w_8450.jpg,whale_59173,1713.13260219,1027.06281157,1547.74077767,1053.60717846
w_7154.jpg,whale_99326,1766.22133599,1065.85842473,1600.82951147,1063.81655035
w_1776.jpg,whale_67685,1339.07692308,1013.63562753,1535.48953141,1204.70588235
w_7553.jpg,whale_29294,2217.47557328,1696.79760718,2141.92622134,1845.85443669
w_693.jpg,whale_64496,1672.29511466,1008.68594217,1466.06580259,1045.43968096
w_2082.jpg,whale_39915,1308.84147557,245.024925224,1445.64705882,496.175473579
w_6643.jpg,whale_05661,1602.87138584,626.855433699,1702.92323031,777.954137587
w_5118.jpg,whale_59173,1672.29511466,1118.94715852,1649.83449651,927.010967099
w_7168.jpg,whale_28384,2801.32402792,1536.76570289,3090.75972084,1767.62512463
w_6352.jpg,whale_27834,1651.87637089,1270.04586241,1488.52642074,1384.39082752
w_8952.jpg,whale_08700,1312.92522433,1053.60717846,1513.02891326,1029.10468594
w_1170.jpg,whale_08324,1359.888335,1392.55832502,1529.36390828,1245.54336989
w_5296.jpg,whale_60921,1668.2113659,896.382851446,1637.58325025,1004.60219342
w_6598.jpg,whale_86585,2449.8664008,1598.78763709,2270.69192423,1991.59322034
w_7358.jpg,whale_23821,3535.25024925,1271.44965105,2946.04187438,1285.23230309
w_3188.jpg,whale_10977,1074.02592223,1045.43968096,1351.72083749,894.340977069
w_5781.jpg,whale_90271,2691.06281157,888.98105683,2536.00797607,1378.26520439
w_9275.jpg,whale_22448,1376.22333001,777.954137587,1513.02891326,927.010967099
w_5729.jpg,whale_78785,2176.63808574,1047.48155533,1909.15254237,994.392821535
w_6269.jpg,whale_32087,2146.64805583,1233.54735793,2518.77966102,1347.25423729
w_3063.jpg,whale_72235,2080.66999003,1445.64705882,1854.0219342,1329.26021934
w_684.jpg,whale_49877,1600.82951147,826.959122632,1813.18444666,896.382851446
w_5773.jpg,whale_85464,1480.35892323,728.949152542,1253.7108674,681.986041874
w_8963.jpg,whale_21213,1637.58325025,1082.19341974,1408.89332004,1159.78464606
w_4509.jpg,whale_63541,1255.75274177,1410.93519442,1543.65702891,1386.43270189
w_6489.jpg,whale_41881,1227.1665005,583.976071785,1461.98205384,630.939182453
w_7422.jpg,whale_41805,1621.24825523,951.513459621,1553.8664008,1033.1884347
w_3207.jpg,whale_40169,1492.61016949,1545.69890329,1737.63509472,1368.0558325
w_3045.jpg,whale_90244,1400.72582253,892.299102692,1635.54137587,859.629112662
w_3060.jpg,whale_08181,1265.96211366,1159.78464606,1506.90329013,1006.6440678
w_1978.jpg,whale_51603,1347.63708873,1147.5333998,1141.40777667,818.791625125
w_5044.jpg,whale_22059,1606.9551346,875.964107677,1261.87836491,894.340977069
w_6499.jpg,whale_10021,3045.96610169,1302.46061815,2618.70388833,1488.52642074
w_4506.jpg,whale_67407,1794.80757727,980.099700897,1486.48454636,904.550348953
w_3874.jpg,whale_86158,1788.68195414,1006.6440678,1870.35692921,884.131605184
w_4211.jpg,whale_53079,1774.3888335,847.377866401,2048.0,628.897308076
w_1355.jpg,whale_48966,1570.20139581,1010.72781655,1355.80458624,924.969092722
w_7749.jpg,whale_89615,1672.29511466,847.377866401,1468.10767697,822.875373878
w_5009.jpg,whale_14270,1747.8444666,992.350947159,1513.02891326,1108.73778664
w_8327.jpg,whale_78372,3238.92323031,1767.62512463,3269.93419741,1550.54835494
w_9152.jpg,whale_78565,1851.98005982,1184.28713858,1643.70887338,1139.36590229
w_5248.jpg,whale_58010,1508.94516451,1143.44965105,1721.3000997,875.964107677
w_3818.jpg,whale_62655,1515.07078764,937.220338983,1345.59521436,1161.82652044
w_7270.jpg,whale_74232,1766.22133599,1120.9890329,1647.79262213,1159.78464606
w_1047.jpg,whale_66205,1423.18644068,1149.57527418,1461.98205384,969.890329013
w_43.jpg,whale_12074,1308.84147557,990.309072782,1533.44765703,777.954137587
w_2874.jpg,whale_06339,1376.22333001,902.508474576,1586.53639083,1084.23529412
w_841.jpg,whale_23821,1878.52442672,1182.24526421,1649.83449651,1031.14656032
w_8353.jpg,whale_98645,3032.18344965,1557.43968096,2532.56231306,1395.49351944
w_6293.jpg,whale_66353,518.636091725,1357.84646062,837.168494516,1302.71585244
w_6618.jpg,whale_49832,1600.82951147,914.759720837,1280.2552343,898.424725823
w_7232.jpg,whale_88478,808.167497507,1048.0558325,1006.1335992,780.219341974
w_7883.jpg,whale_94546,2374.06181456,1988.14755733,2425.74675972,1688.37487537
w_508.jpg,whale_78628,1306.7996012,814.707876371,1584.49451645,927.010967099
w_7086.jpg,whale_03227,1525.28015952,976.015952144,1807.05882353,871.880358923
w_8289.jpg,whale_73080,2691.06281157,1691.82053838,3138.99900299,1536.76570289
w_8344.jpg,whale_82548,1474.2333001,914.759720837,1498.73579262,779.996011964
w_7981.jpg,whale_07863,1082.19341974,863.712861416,1165.91026919,643.190428714
w_1564.jpg,whale_38681,1078.10967099,1010.72781655,1312.92522433,1082.19341974
w_1303.jpg,whale_72820,2518.77966102,2032.94117647,2067.39780658,2132.86540379
w_2226.jpg,whale_06069,1425.22831505,980.099700897,1488.52642074,1159.78464606
w_2802.jpg,whale_55079,1625.33200399,918.843469591,1523.23828514,720.781655035
w_5786.jpg,whale_88147,3476.67397807,1857.21236291,3114.87936191,1595.34197408
w_5599.jpg,whale_98507,1874.44067797,2015.71286142,1988.14755733,1757.28813559
w_3510.jpg,whale_29858,1298.63210369,1270.04586241,1596.74576271,1110.77966102
w_674.jpg,whale_82089,602.352941176,79.6331006979,741.200398804,171.517447657
w_7889.jpg,whale_73684,2897.80259222,2112.19142572,2546.3449651,2191.44167498
w_8722.jpg,whale_06339,1278.21335992,1284.33898305,1521.19641077,1227.1665005
w_9111.jpg,whale_36437,1758.05383848,679.944167498,1672.29511466,763.661016949
w_994.jpg,whale_58309,2343.05084746,2219.00697906,2553.23629113,1836.53838485
w_6793.jpg,whale_35594,1696.79760718,1251.66899302,1743.76071785,1116.90528415
w_2544.jpg,whale_60921,1884.65004985,1327.21834497,1690.67198405,1041.3559322
w_660.jpg,whale_34663,1402.76769691,965.806580259,1631.45762712,871.880358923
w_400.jpg,whale_17601,1374.18145563,1641.666999,1329.26021934,1368.0558325
w_2829.jpg,whale_33961,1268.00398804,1286.38085743,1402.76769691,1165.91026919
w_1569.jpg,whale_62655,1449.73080758,1192.45463609,1580.4107677,945.387836491
w_8332.jpg,whale_31594,1880.5663011,933.136590229,1770.30508475,902.508474576
w_9019.jpg,whale_25878,1022.97906281,804.498504487,947.429710867,982.141575274
w_2594.jpg,whale_15078,1504.86141575,900.466600199,1415.01894317,1033.1884347
w_1376.jpg,whale_67611,3094.20538385,1460.96111665,3411.20638086,1309.35194417
w_5950.jpg,whale_05349,1400.72582253,1261.87836491,1660.04386839,1227.1665005
w_4969.jpg,whale_36437,1815.22632104,1298.63210369,1651.87637089,1082.19341974
w_6156.jpg,whale_90911,1396.64207378,949.471585244,1451.77268195,833.084745763
w_6639.jpg,whale_51195,1294.54835494,1204.70588235,1296.59022931,929.052841476
w_288.jpg,whale_80247,1504.86141575,1572.24327019,1611.03888335,1298.63210369
w_776.jpg,whale_58010,1613.08075773,1668.2113659,1625.33200399,1439.52143569
w_4914.jpg,whale_32702,1527.3220339,890.257228315,1482.40079761,1037.27218345
w_8841.jpg,whale_40483,1345.59521436,816.749750748,1406.85144566,906.59222333
w_2217.jpg,whale_69619,1551.82452642,1112.82153539,1343.55333998,847.377866401
w_9008.jpg,whale_87291,1682.50448654,969.890329013,1443.60518445,1016.85343968
w_751.jpg,whale_95091,1888.22333001,1746.95114656,2136.3110668,1557.43968096
w_1249.jpg,whale_85464,2013.28813559,1102.61216351,1805.01694915,924.969092722
w_8910.jpg,whale_35594,3814.34895314,1815.86440678,4289.85044865,1543.65702891
w_4370.jpg,whale_58747,1437.47956132,1010.72781655,1478.31704885,1237.37587238
w_9053.jpg,whale_83892,1274.12961117,1688.63010967,1449.73080758,1486.48454636
w_2417.jpg,whale_32087,1288.4227318,890.257228315,1437.47956132,1000.51844467
w_799.jpg,whale_71554,1713.13260219,1227.1665005,1658.00199402,1257.79461615
w_4844.jpg,whale_68338,1549.78265204,1012.76969093,1357.84646062,931.094715852
w_3579.jpg,whale_82554,2011.24626122,1286.38085743,1907.110668,1127.11465603
w_2862.jpg,whale_89615,1737.63509472,618.687936191,1490.56829511,878.005982054
w_806.jpg,whale_03227,1711.09072782,1204.70588235,1461.98205384,1082.19341974
w_6219.jpg,whale_32198,1715.94017946,2525.67098704,1988.14755733,2105.3000997
w_2387.jpg,whale_74162,1272.08773679,698.321036889,1404.80957129,804.498504487
w_4165.jpg,whale_24815,2188.889332,367.537387836,2003.07876371,502.30109671
w_5499.jpg,whale_84963,1572.24327019,1235.33399801,1392.55832502,1082.19341974
w_5715.jpg,whale_80947,1482.40079761,1016.85343968,1707.00697906,1008.68594217
w_2736.jpg,whale_28892,1604.91326022,1127.11465603,1608.99700897,861.670987039
w_4332.jpg,whale_75932,1218.99900299,1186.32901296,1388.47457627,1147.5333998
w_629.jpg,whale_98507,1412.97706879,1159.78464606,1539.57328016,1184.28713858
w_3649.jpg,whale_33152,1780.51445663,800.414755733,1390.51645065,788.163509472
w_2200.jpg,whale_41921,1574.28514457,751.409770688,1854.0219342,677.902293121
w_1450.jpg,whale_64496,1363.97208375,624.813559322,1410.93519442,761.619142572
w_1095.jpg,whale_90244,1200.6221336,971.93220339,1457.89830508,914.759720837
w_7222.jpg,whale_86585,3066.64007976,1722.83150548,2539.45363908,1740.05982054
w_1674.jpg,whale_64526,1729.46759721,1437.47956132,1592.66201396,1143.44965105
w_2569.jpg,whale_12609,3249.26021934,1040.59022931,3004.61814556,1240.43868395
w_8874.jpg,whale_28216,1204.70588235,779.996011964,1423.18644068,824.917248255
w_3823.jpg,whale_48966,1496.69391825,1106.69591226,1410.93519442,1419.10269192
w_3224.jpg,whale_06967,1829.51944167,1480.35892323,1854.0219342,1218.99900299
w_6480.jpg,whale_89211,1263.92023928,681.986041874,1435.43768694,829.000997009
w_5888.jpg,whale_84264,2207.2662014,1037.27218345,1860.14755733,1090.36091725
w_7400.jpg,whale_52749,1584.49451645,1161.82652044,1445.64705882,890.257228315
w_1044.jpg,whale_48966,1417.06081755,735.074775673,1474.2333001,898.424725823
w_5868.jpg,whale_46169,1992.86939182,1263.92023928,1674.33698903,1200.6221336
w_4528.jpg,whale_89456,1704.96510469,822.875373878,1421.1445663,867.796610169
w_3841.jpg,whale_52759,1288.4227318,1261.87836491,982.141575274,1268.00398804
w_6521.jpg,whale_53079,3190.68394816,2615.25822532,3052.85742772,2219.00697906
w_757.jpg,whale_35844,986.225324028,912.717846461,1229.20837488,969.890329013
w_9306.jpg,whale_41805,2343.05084746,571.980059821,2477.43170489,799.393818544
w_8489.jpg,whale_71062,1868.31505484,937.220338983,1613.08075773,818.791625125
w_5046.jpg,whale_23821,2666.94317049,2036.38683948,3121.77068794,1898.56031904
w_9402.jpg,whale_90957,2174.21335992,1698.71186441,2536.00797607,1488.52642074
w_6716.jpg,whale_52100,1994.9112662,1188.37088734,1831.56131605,1106.69591226
w_4530.jpg,whale_99573,1641.666999,1374.18145563,1596.74576271,1076.06779661
w_9116.jpg,whale_43971,1643.70887338,665.651046859,1941.8225324,741.200398804
w_3624.jpg,whale_99243,1417.06081755,896.382851446,1698.83948156,959.680957129
w_9440.jpg,whale_35594,1333.3439681,1376.22333001,1421.1445663,1098.52841476
w_2770.jpg,whale_49210,1139.36590229,502.30109671,1120.9890329,833.084745763
w_6607.jpg,whale_62655,918.843469591,822.875373878,1176.11964108,898.424725823
w_4958.jpg,whale_67801,2473.98604187,2222.45264207,2160.43070788,1977.8105683
w_5478.jpg,whale_48813,2074.5443669,1506.90329013,1929.57128614,1325.17647059
w_6603.jpg,whale_32087,1181.86241276,1805.52741775,1760.7337986,1671.14656032
w_3539.jpg,whale_75413,2294.8115653,1585.00498504,2122.52841476,1226.6560319
w_5115.jpg,whale_35594,1025.02093719,1843.81256231,1074.02592223,1625.33200399
w_2804.jpg,whale_27221,1758.05383848,824.917248255,1478.31704885,602.352941176
w_1562.jpg,whale_88478,2553.23629113,1392.04785643,3269.93419741,1243.88434696
w_818.jpg,whale_08439,2542.89930209,634.001994018,2046.72382851,851.078763709
w_6768.jpg,whale_32021,716.697906281,976.015952144,1055.64905284,859.629112662
w_3296.jpg,whale_90957,1792.76570289,1202.66400798,1547.74077767,927.010967099
w_6205.jpg,whale_52759,1519.15453639,1114.86340977,1268.00398804,1278.21335992
w_8386.jpg,whale_17528,1149.57527418,528.845463609,1280.2552343,710.572283151
w_3544.jpg,whale_97688,1133.62313061,1981.25623131,1647.02691924,1884.777667
w_3075.jpg,whale_41921,1619.20638086,1337.42771685,1306.7996012,1257.79461615
w_6062.jpg,whale_17528,1854.0219342,1147.5333998,1839.72881356,965.806580259
w_5616.jpg,whale_11099,1729.46759721,1155.70089731,1508.94516451,900.466600199
w_5156.jpg,whale_50021,1268.00398804,451.254237288,1394.6001994,800.414755733
w_5526.jpg,whale_80247,1361.93020937,1004.60219342,1412.97706879,1212.87337986
w_5325.jpg,whale_08324,973.974077767,1045.43968096,1261.87836491,1031.14656032
w_1180.jpg,whale_32702,1302.71585244,651.357926221,1664.12761715,628.897308076
w_4406.jpg,whale_17601,1564.07577268,1010.72781655,1643.70887338,755.493519442
w_3482.jpg,whale_23467,1392.55832502,910.675972084,1310.88334995,639.10667996
w_2732.jpg,whale_89211,1662.08574277,1082.19341974,1419.10269192,1010.72781655
w_519.jpg,whale_18158,1854.0219342,1031.14656032,1470.14955135,1082.19341974
w_2661.jpg,whale_48386,3228.58624128,1843.42971087,2770.31306082,1598.78763709
w_4825.jpg,whale_78280,1655.96011964,814.707876371,1498.73579262,920.885343968
w_2954.jpg,whale_00195,1813.18444666,912.717846461,1578.36889332,757.535393819
w_5026.jpg,whale_30331,1635.54137587,1510.98703888,1523.23828514,1372.13958126
w_1120.jpg,whale_43971,1437.47956132,1208.78963111,1821.35194417,1159.78464606
w_4802.jpg,whale_60921,1753.97008973,790.205383848,1660.04386839,1000.51844467
w_1051.jpg,whale_40169,1613.08075773,1519.15453639,1584.49451645,1159.78464606
w_5916.jpg,whale_72820,1651.87637089,984.183449651,1596.74576271,816.749750748
w_6497.jpg,whale_17528,1506.90329013,996.434695912,1602.87138584,869.838484546
w_8818.jpg,whale_62655,1210.83150548,1031.14656032,1388.47457627,835.12662014
w_1375.jpg,whale_47700,1713.13260219,1200.6221336,1551.82452642,933.136590229
w_2658.jpg,whale_64989,1198.58025922,800.414755733,1314.9670987,929.052841476
w_4666.jpg,whale_31594,1694.7557328,929.052841476,1502.81954138,818.791625125
w_8403.jpg,whale_80247,1802.97507478,939.26221336,1907.110668,1080.15154536
w_2468.jpg,whale_45062,1423.18644068,737.11665005,1664.12761715,667.692921236
w_8996.jpg,whale_95370,1425.22831505,451.254237288,1470.14955135,616.646061815
w_894.jpg,whale_78372,1198.58025922,767.744765703,941.304087737,890.257228315
w_2077.jpg,whale_38681,1441.56331007,1839.72881356,1660.04386839,1672.29511466
w_6196.jpg,whale_52100,1800.9332004,1382.34895314,1668.2113659,1259.83649053
w_9145.jpg,whale_66205,1208.78963111,1265.96211366,1468.10767697,1182.24526421
w_4890.jpg,whale_36437,1204.37088734,739.381854437,1044.99302094,810.033898305
w_2247.jpg,whale_90957,1515.07078764,439.002991027,1304.75772682,641.148554337
w_4589.jpg,whale_51195,900.466600199,949.471585244,1102.61216351,967.848454636
w_3724.jpg,whale_50021,1167.95214357,1014.8115653,1535.48953141,1059.7328016
w_2743.jpg,whale_98633,1541.61515454,1108.73778664,1647.79262213,973.974077767
w_3097.jpg,whale_08017,1545.69890329,878.005982054,1298.63210369,920.885343968
w_9134.jpg,whale_74162,1900.98504487,794.289132602,1676.37886341,743.24227318
w_5723.jpg,whale_35844,1819.31006979,1082.19341974,1939.78065803,927.010967099
w_5171.jpg,whale_26397,1466.06580259,651.357926221,1647.79262213,765.702891326
w_158.jpg,whale_30331,3163.11864407,1684.92921236,2591.13858425,1460.96111665
w_1139.jpg,whale_34656,1043.39780658,1186.32901296,1312.92522433,1176.11964108
w_6574.jpg,whale_17604,1541.61515454,886.173479561,1623.29012961,628.897308076
w_1187.jpg,whale_39689,2484.32303091,1064.70987039,2556.68195414,1371.37387836
w_1007.jpg,whale_36648,1382.34895314,1067.9002991,1500.777667,1149.57527418
w_5626.jpg,whale_74232,1182.24526421,757.535393819,1368.0558325,824.917248255
w_3608.jpg,whale_40169,1647.79262213,851.461615155,1629.41575274,1114.86340977
w_5866.jpg,whale_37269,3524.91326022,982.013958126,2980.49850449,919.992023928
w_8226.jpg,whale_22101,3183.79262213,2418.8554337,2928.81355932,2167.3220339
w_4521.jpg,whale_43374,1553.8664008,837.168494516,1639.62512463,1008.68594217
w_7579.jpg,whale_38681,1263.92023928,826.959122632,1425.22831505,841.25224327
w_9115.jpg,whale_05784,1123.03090728,1059.7328016,1447.6889332,1147.5333998
w_2529.jpg,whale_53079,1082.19341974,1306.7996012,1294.54835494,1445.64705882
w_7961.jpg,whale_69619,1529.36390828,1029.10468594,1339.46959123,847.377866401
w_4135.jpg,whale_33152,1853.89431705,933.934197408,1504.54237288,1031.75274177
w_4316.jpg,whale_68116,1841.77068794,1078.10967099,1574.28514457,829.000997009
w_3287.jpg,whale_79823,1388.47457627,855.545363908,1578.36889332,916.801595214
w_5669.jpg,whale_55550,1229.20837488,886.173479561,1163.86839482,1153.65902293
w_7893.jpg,whale_68789,3459.44566301,1526.42871386,3094.20538385,1454.06979063
w_7051.jpg,whale_51538,1412.97706879,955.597208375,1290.46460618,1196.53838485
w_2685.jpg,whale_59255,1410.93519442,1202.66400798,1294.54835494,1045.43968096
w_6131.jpg,whale_83157,2436.08374875,2129.41974078,2312.03988036,1764.17946162
w_3381.jpg,whale_34656,1788.68195414,1100.57028913,1537.53140578,1078.10967099
w_2234.jpg,whale_99573,1527.3220339,661.567298106,1649.83449651,916.801595214
w_8296.jpg,whale_73592,1641.666999,1127.11465603,1580.4107677,737.11665005
w_1895.jpg,whale_48490,2573.91026919,954.448654038,2839.22632104,1112.94915254
w_6053.jpg,whale_82064,751.409770688,1067.9002991,1022.97906281,1069.94217348
w_3078.jpg,whale_89541,1468.10767697,1527.3220339,1623.29012961,1372.13958126
w_5475.jpg,whale_60729,1619.20638086,880.047856431,1298.63210369,937.220338983
w_8846.jpg,whale_26288,2377.50747757,1602.2333001,2859.9002991,1585.00498504
w_754.jpg,whale_33195,1570.20139581,1012.76969093,1604.91326022,1257.79461615
w_4971.jpg,whale_46169,1527.3220339,1131.19840479,1323.13459621,986.225324028
w_4835.jpg,whale_24815,1615.1226321,1008.68594217,1400.72582253,829.000997009
w_6009.jpg,whale_95370,1502.81954138,545.180458624,1502.81954138,722.823529412
w_6270.jpg,whale_04435,851.461615155,1286.38085743,1157.74277168,1276.17148554
w_6702.jpg,whale_90957,1427.27018943,869.838484546,1210.83150548,1237.37587238
w_2197.jpg,whale_95370,3328.51046859,3042.52043868,2815.10667996,2832.33499501
w_3587.jpg,whale_99558,1523.23828514,892.299102692,1486.48454636,728.949152542
w_5093.jpg,whale_98996,1082.19341974,357.328015952,1063.81655035,541.09670987
w_4477.jpg,whale_14094,1707.00697906,1204.70588235,1613.08075773,955.597208375
w_6006.jpg,whale_48813,3070.08574277,1550.54835494,2498.10568295,1564.33100698
w_9074.jpg,whale_73684,1186.32901296,904.550348953,1325.17647059,971.93220339
w_5457.jpg,whale_86158,3021.84646062,1336.91724826,2684.17148554,1653.91824526
w_9315.jpg,whale_04397,1722.83150548,1974.36490528,2312.03988036,1791.7447657
w_1834.jpg,whale_90820,1294.54835494,1043.39780658,939.26221336,1065.85842473
w_535.jpg,whale_04435,1858.10568295,759.577268195,1545.69890329,837.168494516
w_6420.jpg,whale_64989,1760.09571286,1227.1665005,1608.99700897,914.759720837
w_9021.jpg,whale_41125,1272.08773679,543.138584247,1227.1665005,747.326021934
w_8307.jpg,whale_64937,2405.07278166,2222.45264207,2380.95314058,1884.777667
w_8245.jpg,whale_07647,947.557328016,2732.4107677,951.002991027,2150.09371884
w_5324.jpg,whale_96385,1447.6889332,1347.63708873,1647.79262213,1018.89531406
w_9295.jpg,whale_95370,1843.81256231,826.959122632,1758.05383848,978.05782652
w_8950.jpg,whale_15078,1490.56829511,1055.64905284,1747.8444666,1051.56530409
w_410.jpg,whale_36231,1876.48255234,1112.82153539,1762.13758724,1302.71585244
w_943.jpg,whale_18989,1964.28315055,890.257228315,1611.03888335,818.791625125
w_6697.jpg,whale_40190,2666.94317049,1757.28813559,2680.72582253,1977.8105683
w_9333.jpg,whale_79439,1439.52143569,779.996011964,1216.95712861,755.493519442
w_2982.jpg,whale_74232,943.345962114,1319.05084746,1102.61216351,1102.61216351
w_9109.jpg,whale_38543,1594.70388833,1057.69092722,1402.76769691,865.754735793
w_2221.jpg,whale_51538,1398.68394816,822.875373878,1419.10269192,941.304087737
w_8263.jpg,whale_79193,2019.41375872,1406.85144566,1739.67696909,1445.64705882
w_8676.jpg,whale_26288,1760.09571286,1172.03589232,1837.68693918,941.304087737
w_1495.jpg,whale_53889,2288.94117647,1461.98205384,2082.71186441,1337.42771685
w_7621.jpg,whale_04397,1331.30209372,779.996011964,1225.12462612,1010.72781655
w_2531.jpg,whale_87622,2946.04187438,2253.46360917,2422.30109671,2267.24626122
w_1587.jpg,whale_89615,751.409770688,528.845463609,980.099700897,345.076769691
w_2376.jpg,whale_90911,1247.58524427,1118.94715852,1400.72582253,994.392821535
w_7849.jpg,whale_47062,1674.33698903,1149.57527418,1586.53639083,988.267198405
w_687.jpg,whale_39689,2356.8334995,813.176470588,2377.50747757,1109.50348953
w_1813.jpg,whale_48966,1214.91525424,739.158524427,1529.36390828,873.9222333
w_1526.jpg,whale_23525,1221.04087737,835.12662014,1472.19142572,902.508474576
w_6983.jpg,whale_10021,1076.06779661,1500.777667,1331.30209372,1153.65902293
w_1083.jpg,whale_43045,2232.78963111,2894.35692921,2343.05084746,2384.39880359
w_188.jpg,whale_23467,1416.16749751,2318.93120638,1698.71186441,1964.02791625
w_7572.jpg,whale_43971,1729.46759721,1172.03589232,1506.90329013,1004.60219342
w_9268.jpg,whale_13288,2977.05284148,1833.09272183,2425.74675972,1857.21236291
w_4290.jpg,whale_06069,1423.18644068,916.801595214,1437.47956132,1071.98404786
w_9447.jpg,whale_51195,1229.20837488,1388.47457627,1419.10269192,1349.67896311
w_8830.jpg,whale_04397,1206.74775673,1198.58025922,1490.56829511,1014.8115653
w_6802.jpg,whale_82089,1608.99700897,1374.18145563,1504.86141575,1163.86839482
w_935.jpg,whale_38681,1517.11266201,933.136590229,1355.80458624,935.178464606
w_4104.jpg,whale_74625,2715.18245264,1299.01495513,3063.19441675,1081.93818544
w_5802.jpg,whale_38681,2870.23728814,2187.99601196,2859.9002991,1588.45064806
w_4996.jpg,whale_48415,1670.25324028,861.670987039,1590.62013958,563.557328016
w_1081.jpg,whale_68116,1574.28514457,765.702891326,1621.24825523,961.722831505
w_2774.jpg,whale_25878,1725.38384845,777.954137587,1784.59820538,949.471585244
w_1479.jpg,whale_61728,1366.01395813,1210.83150548,1417.06081755,1398.68394816
w_583.jpg,whale_13288,1525.28015952,1188.37088734,1353.76271186,1025.02093719
w_3033.jpg,whale_28892,1535.48953141,1174.0777667,1743.76071785,1035.23030907
w_7903.jpg,whale_77693,1622.90727817,2032.94117647,2153.53938185,1829.64705882
w_5913.jpg,whale_34663,2677.28015952,2098.40877368,2784.09571286,1740.05982054
w_2109.jpg,whale_82602,1606.9551346,1147.5333998,1404.80957129,963.764705882
w_7241.jpg,whale_36437,1253.7108674,943.345962114,1408.89332004,822.875373878
w_2887.jpg,whale_34488,1437.47956132,1551.82452642,1633.4995015,1429.31206381
w_6571.jpg,whale_88147,1992.86939182,1184.28713858,1794.80757727,1002.56031904
w_8667.jpg,whale_62655,1474.2333001,924.969092722,1582.45264207,1167.95214357
w_3135.jpg,whale_48497,1864.23130608,1125.07278166,1670.25324028,1057.69092722
w_8783.jpg,whale_73666,1733.55134596,955.597208375,1492.61016949,976.015952144
w_1291.jpg,whale_75932,2084.75373878,1216.95712861,1886.69192423,1186.32901296
w_7711.jpg,whale_82548,1957.13659023,2384.39880359,2184.55034895,1936.46261216
w_2073.jpg,whale_48813,3580.04386839,1585.00498504,3097.65104686,1454.06979063
w_6266.jpg,whale_80405,1078.10967099,759.577268195,1308.84147557,790.205383848
w_3289.jpg,whale_14270,1535.48953141,771.828514457,1335.38584247,935.178464606
w_3901.jpg,whale_34663,1591.89631107,1254.22133599,2053.61515454,1502.30907278
w_8008.jpg,whale_79648,2642.82352941,1853.7666999,2808.21535394,2205.22432702
w_1225.jpg,whale_89615,1449.73080758,696.279162512,1521.19641077,882.089730808
w_1054.jpg,whale_82064,728.949152542,1470.14955135,1059.7328016,1496.69391825
w_8310.jpg,whale_15615,1472.19142572,690.153539382,1525.28015952,988.267198405
w_7303.jpg,whale_38894,3125.21635095,1616.01595214,2504.99700897,1498.86340977
w_9059.jpg,whale_33140,2084.62612164,1760.7337986,2587.69292124,1829.64705882
w_7750.jpg,whale_08923,1562.03389831,890.257228315,1412.97706879,765.702891326
w_3750.jpg,whale_51332,1374.18145563,630.939182453,1306.7996012,857.587238285
w_653.jpg,whale_81768,2639.3778664,1602.2333001,2563.57328016,1199.09072782
w_1582.jpg,whale_02608,1821.35194417,1212.87337986,1696.79760718,1018.89531406
w_7807.jpg,whale_39674,847.377866401,245.024925224,1047.48155533,365.49551346
w_545.jpg,whale_13789,1768.26321037,1212.87337986,1541.61515454,973.974077767
w_2113.jpg,whale_31739,1721.3000997,831.042871386,1431.35393819,686.069790628
w_7187.jpg,whale_52759,1525.28015952,455.337986042,1496.69391825,592.143569292
w_6961.jpg,whale_35844,1276.17148554,849.419740778,1261.87836491,1057.69092722
w_8040.jpg,whale_39915,1276.17148554,555.389830508,1327.21834497,749.367896311
w_6664.jpg,whale_78280,2670.3888335,1498.86340977,2742.74775673,1636.68993021
w_6617.jpg,whale_61924,1482.40079761,1153.65902293,1735.59322034,1221.04087737
w_6175.jpg,whale_40169,2233.8105683,465.547357926,1958.15752742,494.133599202
w_1033.jpg,whale_82387,1384.39082752,663.609172483,1092.40279163,565.599202393
w_3222.jpg,whale_54574,1298.63210369,639.10667996,1496.69391825,829.000997009
w_2278.jpg,whale_80405,1719.25822532,1347.63708873,1608.99700897,1200.6221336
w_6452.jpg,whale_11076,1964.28315055,969.890329013,1717.21635095,935.178464606
w_4732.jpg,whale_66539,1557.95014955,1296.59022931,1543.65702891,1139.36590229
w_908.jpg,whale_98633,1265.96211366,673.818544367,1288.4227318,843.294117647
w_1354.jpg,whale_49832,1860.14755733,1433.39581256,1672.29511466,1255.75274177
w_8396.jpg,whale_74625,1827.4775673,804.498504487,1443.60518445,673.818544367
w_6193.jpg,whale_17785,1713.13260219,1157.74277168,1733.55134596,865.754735793
w_2138.jpg,whale_21213,1647.79262213,1065.85842473,1388.47457627,1239.41774676
w_3186.jpg,whale_09181,1063.81655035,759.577268195,1270.04586241,982.141575274
w_5853.jpg,whale_11555,722.823529412,933.136590229,1016.85343968,904.550348953
w_6466.jpg,whale_52505,1423.18644068,1137.32402792,1398.68394816,1033.1884347
w_6143.jpg,whale_63816,1584.49451645,688.111665005,1476.27517448,969.890329013
w_8953.jpg,whale_90929,1860.14755733,894.340977069,1566.11764706,863.712861416
